pedido_id,data_pedido,cliente_id,cidade,estado,categoria,produto,quantidade,preco_unitario,valor_total,desconto,valor_final,forma_pagamento,status
PED02417,2024-09-24,CLI1056,Florianópolis,SC,Eletrônicos,Fone Bluetooth,2,289.53,579.06,72.71,506.35,pix,entregue
PED02418,2024-07-31,CLI7991,Rio de Janeiro,RJ,Brinquedos,Carrinho Hot Wheels,1,50.03,50.03,0.0,50.03,cartão crédito,cancelado
PED02419,2024-04-13,CLI7294,Goiânia,GO,Alimentos,Cafe Premium 500g,5,48.8,244.0,4.75,239.25,cartão débito,entregue
PED02420,2024-04-26,CLI8330,São Paulo,SP,Brinquedos,LEGO City,5,259.39,1296.95,0.0,1296.95,pix,cancelado
PED02421,2024-12-10,CLI9995,Florianópolis,SC,Roupas,Camiseta Polo,2,131.84,263.68,0.0,263.68,cartão débito,processando
PED02422,2024-05-11,CLI5803,Goiânia,GO,Beleza,Kit Skincare,5,83.78,418.9,0.0,418.9,cartão crédito,processando
PED02423,2024-03-03,CLI1623,Fortaleza,CE,Calçados,Tenis Nike,4,587.4,2349.6,0.0,2349.6,pix,cancelado
PED02424,2024-12-07,CLI1326,Recife,PE,Livros,Sapiens,3,82.35,247.05,0.0,247.05,pix,processando
PED02425,2024-10-22,CLI3327,Salvador,BA,Brinquedos,Carrinho Hot Wheels,3,27.32,81.96,1.46,80.5,cartão crédito,entregue
PED02426,2024-07-17,CLI1072,Rio de Janeiro,RJ,Eletrônicos,Smart TV 50pol,1,2974.22,2974.22,367.37,2606.85,pix,entregue
PED02427,2024-09-24,CLI3564,Porto Alegre,RS,Casa e Jardim,Jogo de Panelas,3,161.61,484.83,59.15,425.68,cartão débito,processando
PED02428,2024-05-27,CLI5797,Manaus,AM,Casa e Jardim,Vaso Decorativo,1,89.6,89.6,7.77,81.83,pix,entregue
PED02429,2024-08-05,CLI2222,Belém,PA,Casa e Jardim,Jogo de Panelas,1,225.36,225.36,0.0,225.36,cartão crédito,entregue
PED02430,2024-07-05,CLI7359,Florianópolis,SC,Casa e Jardim,Jogo de Panelas,2,175.23,350.46,19.82,330.64,boleto,entregue
PED02431,2024-06-17,CLI6076,Curitiba,PR,Livros,Sapiens,2,51.55,103.1,9.5,93.6,pix,entregue
PED02432,2024-05-21,CLI7891,Recife,PE,Roupas,Camiseta Polo,3,61.54,184.62,0.0,184.62,cartão débito,processando
PED02433,2024-08-05,CLI6243,Rio de Janeiro,RJ,Calçados,Sandalia Havaianas,5,79.22,396.1,0.0,396.1,pix,entregue
PED02434,2024-10-06,CLI8357,Rio de Janeiro,RJ,Alimentos,Whey Protein 2kg,3,239.11,717.33,11.96,705.37,pix,entregue
PED02435,2024-02-20,CLI6935,Salvador,BA,Roupas,Camiseta Polo,2,113.3,226.6,16.92,209.68,cartão débito,entregue
PED02436,2024-04-26,CLI7280,Florianópolis,SC,Livros,Sapiens,1,78.12,78.12,5.41,72.71,cartão crédito,entregue
PED02437,2024-05-23,CLI8578,Fortaleza,CE,Esporte,Kit Musculacao,4,503.35,2013.4,111.69,1901.71,pix,entregue
PED02438,2024-04-14,CLI9192,São Paulo,SP,Eletrônicos,Fone Bluetooth,1,260.39,260.39,0.0,260.39,pix,entregue
PED02439,2024-11-24,CLI8883,Curitiba,PR,Beleza,Kit Skincare,3,170.56,511.68,0.0,511.68,boleto,em transporte
PED02440,2024-04-26,CLI1261,Manaus,AM,Eletrônicos,Smartphone Samsung,1,2319.35,2319.35,0.0,2319.35,cartão crédito,entregue
PED02441,2024-08-23,CLI3966,Goiânia,GO,Esporte,Bicicleta MTB,3,1655.53,4966.59,0.0,4966.59,pix,entregue
PED02442,2024-09-27,CLI3416,Fortaleza,CE,Calçados,Bota Couro,2,299.7,599.4,35.46,563.94,pix,entregue
PED02443,2024-08-07,CLI3229,Porto Alegre,RS,Alimentos,Azeite Importado,3,89.85,269.55,0.0,269.55,cartão crédito,entregue
PED02444,2024-12-27,CLI6542,Curitiba,PR,Livros,Sapiens,2,47.19,94.38,12.17,82.21,cartão crédito,em transporte
PED02445,2024-11-05,CLI4569,Belo Horizonte,MG,Alimentos,Whey Protein 2kg,4,186.81,747.24,0.0,747.24,pix,entregue
PED02446,2024-05-14,CLI9574,Manaus,AM,Alimentos,Whey Protein 2kg,5,128.34,641.7,66.81,574.89,pix,cancelado
PED02447,2024-05-12,CLI6682,São Paulo,SP,Casa e Jardim,Jogo de Panelas,1,323.48,323.48,37.72,285.76,cartão crédito,em transporte
PED02448,2024-02-12,CLI8362,Salvador,BA,Alimentos,Azeite Importado,2,63.71,127.42,0.0,127.42,pix,entregue
PED02449,2024-01-30,CLI8760,Florianópolis,SC,Eletrônicos,Fone Bluetooth,2,320.45,640.9,39.56,601.34,pix,cancelado
PED02450,2024-02-09,CLI1452,Belém,PA,Brinquedos,Boneca Barbie,3,121.31,363.93,0.0,363.93,cartão crédito,processando
PED02451,2024-07-25,CLI3133,Florianópolis,SC,Alimentos,Whey Protein 2kg,2,255.21,510.42,0.0,510.42,pix,em transporte
PED02452,2024-11-25,CLI8899,Belo Horizonte,MG,Casa e Jardim,Jogo de Panelas,1,326.54,326.54,0.0,326.54,cartão crédito,entregue
PED02453,2024-11-06,CLI9057,Rio de Janeiro,RJ,Roupas,Calça Jeans,3,190.71,572.13,0.0,572.13,cartão crédito,entregue
PED02454,2024-05-27,CLI7621,Porto Alegre,RS,Calçados,Tenis Nike,3,305.17,915.51,51.08,864.43,pix,cancelado
PED02455,2024-08-05,CLI1128,Belém,PA,Casa e Jardim,Jogo de Panelas,3,193.93,581.79,0.0,581.79,cartão crédito,cancelado
PED02456,2024-10-18,CLI1227,Manaus,AM,Calçados,Tenis Nike,1,564.47,564.47,84.24,480.23,cartão crédito,entregue
PED02457,2024-10-06,CLI2170,São Paulo,SP,Calçados,Bota Couro,4,280.59,1122.36,10.19,1112.17,pix,entregue
PED02458,2024-01-21,CLI1176,Salvador,BA,Eletrônicos,Smartphone Samsung,1,2120.14,2120.14,0.0,2120.14,cartão crédito,entregue
PED02459,2024-05-23,CLI4667,Fortaleza,CE,Informática,Mouse Gamer,2,162.49,324.98,8.95,316.03,cartão crédito,processando
PED02460,2024-05-03,CLI1087,Manaus,AM,Brinquedos,LEGO City,5,283.59,1417.95,0.0,1417.95,pix,entregue
PED02461,2024-02-01,CLI6731,Belo Horizonte,MG,Informática,Mouse Gamer,4,293.93,1175.72,0.0,1175.72,pix,em transporte
PED02462,2024-04-25,CLI8569,Belo Horizonte,MG,Informática,SSD 1TB,3,343.49,1030.47,114.1,916.37,boleto,entregue
PED02463,2024-10-20,CLI7350,Rio de Janeiro,RJ,Brinquedos,LEGO City,5,458.35,2291.75,0.0,2291.75,cartão crédito,entregue
PED02464,2024-08-08,CLI7877,Florianópolis,SC,Eletrônicos,Fone Bluetooth,5,354.28,1771.4,0.0,1771.4,pix,entregue
PED02465,2024-06-04,CLI4365,Salvador,BA,Beleza,Perfume Importado,4,318.49,1273.96,0.0,1273.96,pix,entregue
PED02466,2024-01-01,CLI9947,Manaus,AM,Esporte,Tenis Running,5,449.45,2247.25,0.0,2247.25,pix,entregue
PED02467,2024-01-12,CLI1730,Belo Horizonte,MG,Eletrônicos,Fone Bluetooth,4,398.43,1593.72,202.36,1391.36,pix,entregue
PED02468,2024-02-09,CLI5903,Salvador,BA,Roupas,Vestido Floral,2,203.05,406.1,0.0,406.1,cartão crédito,cancelado
PED02469,2024-03-29,CLI6709,Belo Horizonte,MG,Eletrônicos,Fone Bluetooth,3,285.55,856.65,75.14,781.51,cartão crédito,entregue
PED02470,2024-02-04,CLI3522,São Paulo,SP,Casa e Jardim,Jogo de Panelas,1,389.35,389.35,0.0,389.35,cartão débito,em transporte
PED02471,2024-06-21,CLI6383,Porto Alegre,RS,Beleza,Kit Skincare,1,93.62,93.62,3.18,90.44,boleto,em transporte
PED02472,2024-05-25,CLI4410,Florianópolis,SC,Eletrônicos,Smartphone Samsung,4,2536.06,10144.24,1230.3,8913.94,pix,entregue
PED02473,2024-03-24,CLI7991,Belém,PA,Casa e Jardim,Jogo de Panelas,2,223.64,447.28,0.0,447.28,cartão crédito,entregue
PED02474,2024-04-28,CLI3069,Rio de Janeiro,RJ,Alimentos,Cafe Premium 500g,3,52.57,157.71,23.65,134.06,cartão débito,processando
PED02475,2024-06-19,CLI7435,Belém,PA,Esporte,Bicicleta MTB,2,2295.5,4591.0,0.0,4591.0,cartão débito,processando
PED02476,2024-03-14,CLI9133,Curitiba,PR,Informática,SSD 1TB,5,353.56,1767.8,0.0,1767.8,pix,entregue
PED02477,2024-03-22,CLI1243,Rio de Janeiro,RJ,Roupas,Calça Jeans,4,132.53,530.12,0.0,530.12,pix,entregue
PED02478,2024-02-20,CLI3169,Belém,PA,Informática,Teclado Mecanico,1,426.54,426.54,21.87,404.67,cartão crédito,entregue
PED02479,2024-07-24,CLI7939,Belo Horizonte,MG,Brinquedos,LEGO City,2,229.96,459.92,0.0,459.92,cartão débito,entregue
PED02480,2024-07-15,CLI3324,Rio de Janeiro,RJ,Beleza,Perfume Importado,5,264.8,1324.0,0.0,1324.0,boleto,entregue
PED02481,2024-10-19,CLI3594,Belém,PA,Informática,Teclado Mecanico,1,379.43,379.43,1.51,377.92,boleto,em transporte
PED02482,2024-04-07,CLI2734,Belo Horizonte,MG,Alimentos,Whey Protein 2kg,3,259.93,779.79,0.0,779.79,cartão crédito,entregue
PED02483,2024-04-17,CLI3286,Florianópolis,SC,Casa e Jardim,Aspirador Robo,3,605.96,1817.88,0.0,1817.88,cartão crédito,cancelado
PED02484,2024-08-14,CLI8552,Recife,PE,Roupas,Calça Jeans,2,193.25,386.5,0.0,386.5,boleto,entregue
PED02485,2024-05-08,CLI3512,Belo Horizonte,MG,Esporte,Kit Musculacao,5,589.53,2947.65,0.0,2947.65,cartão crédito,cancelado
PED02486,2024-10-03,CLI3954,Rio de Janeiro,RJ,Alimentos,Cafe Premium 500g,3,55.13,165.39,17.38,148.01,boleto,entregue
PED02487,2024-11-20,CLI4248,Fortaleza,CE,Esporte,Tenis Running,4,497.06,1988.24,0.0,1988.24,cartão crédito,entregue
PED02488,2024-02-18,CLI1936,Salvador,BA,Calçados,Bota Couro,5,495.85,2479.25,0.0,2479.25,cartão crédito,entregue
PED02489,2024-09-23,CLI9248,Salvador,BA,Brinquedos,Carrinho Hot Wheels,5,48.29,241.45,9.96,231.49,cartão débito,em transporte
PED02490,2024-06-13,CLI8163,Florianópolis,SC,Alimentos,Azeite Importado,2,81.48,162.96,0.0,162.96,boleto,processando
PED02491,2024-09-17,CLI7519,Porto Alegre,RS,Brinquedos,LEGO City,4,436.56,1746.24,0.0,1746.24,pix,entregue
PED02492,2024-11-22,CLI7115,Salvador,BA,Informática,Mouse Gamer,3,190.18,570.54,0.0,570.54,cartão crédito,processando
PED02493,2024-06-28,CLI2741,São Paulo,SP,Informática,Teclado Mecanico,2,422.18,844.36,0.0,844.36,pix,entregue
PED02494,2024-03-29,CLI7736,Manaus,AM,Beleza,Secador Profissional,4,200.4,801.6,36.06,765.54,cartão crédito,cancelado
PED02495,2024-05-05,CLI2428,Porto Alegre,RS,Esporte,Bicicleta MTB,1,954.09,954.09,113.48,840.61,cartão débito,cancelado
PED02496,2024-12-25,CLI7840,Goiânia,GO,Informática,Mouse Gamer,5,122.63,613.15,0.0,613.15,pix,entregue
PED02497,2024-06-24,CLI6919,São Paulo,SP,Brinquedos,LEGO City,2,322.97,645.94,0.0,645.94,pix,entregue
PED02498,2024-04-28,CLI2226,Belém,PA,Calçados,Tenis Nike,4,542.58,2170.32,6.11,2164.21,cartão crédito,em transporte
PED02499,2024-03-31,CLI3626,Belo Horizonte,MG,Roupas,Vestido Floral,2,136.67,273.34,22.09,251.25,cartão débito,processando
PED02500,2024-01-03,CLI1766,Florianópolis,SC,Brinquedos,LEGO City,1,484.89,484.89,0.0,484.89,pix,entregue
PED02501,2024-07-23,CLI7557,Porto Alegre,RS,Alimentos,Cafe Premium 500g,4,49.43,197.72,0.0,197.72,cartão crédito,em transporte
PED02502,2024-04-21,CLI9613,Florianópolis,SC,Livros,O Senhor dos Aneis,4,118.54,474.16,27.8,446.36,boleto,entregue
PED02503,2024-04-12,CLI7941,Porto Alegre,RS,Eletrônicos,Smartphone Samsung,5,1948.8,9744.0,0.0,9744.0,cartão crédito,entregue
PED02504,2024-04-11,CLI2878,Fortaleza,CE,Livros,Sapiens,2,82.87,165.74,5.11,160.63,cartão crédito,em transporte
PED02505,2024-04-12,CLI2624,Florianópolis,SC,Informática,Teclado Mecanico,3,485.02,1455.06,65.41,1389.65,pix,entregue
PED02506,2024-04-01,CLI8698,Recife,PE,Esporte,Kit Musculacao,1,566.16,566.16,0.0,566.16,boleto,entregue
PED02507,2024-08-04,CLI4414,Florianópolis,SC,Alimentos,Whey Protein 2kg,4,272.16,1088.64,122.81,965.83,cartão débito,cancelado
PED02508,2024-02-05,CLI6370,Recife,PE,Esporte,Bicicleta MTB,5,2456.95,12284.75,1621.59,10663.16,cartão débito,entregue
PED02509,2024-09-10,CLI4093,Belém,PA,Alimentos,Azeite Importado,4,40.99,163.96,0.0,163.96,cartão crédito,entregue
PED02510,2024-06-06,CLI5379,Porto Alegre,RS,Calçados,Tenis Nike,2,350.46,700.92,0.0,700.92,cartão crédito,processando
PED02511,2024-06-20,CLI9208,Curitiba,PR,Brinquedos,LEGO City,2,280.6,561.2,0.0,561.2,pix,cancelado
PED02512,2024-07-02,CLI9782,Porto Alegre,RS,Esporte,Kit Musculacao,5,504.34,2521.7,0.0,2521.7,cartão débito,em transporte
PED02513,2024-05-23,CLI8661,Florianópolis,SC,Casa e Jardim,Aspirador Robo,2,850.81,1701.62,0.0,1701.62,cartão crédito,entregue
PED02514,2024-01-02,CLI6552,Belém,PA,Alimentos,Whey Protein 2kg,3,130.12,390.36,0.0,390.36,cartão crédito,cancelado
PED02515,2024-07-19,CLI5563,Florianópolis,SC,Beleza,Secador Profissional,3,294.51,883.53,23.11,860.42,cartão crédito,entregue
PED02516,2024-04-22,CLI9743,Recife,PE,Informática,SSD 1TB,1,634.09,634.09,0.0,634.09,cartão crédito,entregue
PED02517,2024-02-18,CLI4639,Porto Alegre,RS,Livros,O Senhor dos Aneis,3,89.32,267.96,16.5,251.46,pix,cancelado
PED02518,2024-07-11,CLI9883,Rio de Janeiro,RJ,Alimentos,Whey Protein 2kg,3,153.96,461.88,0.0,461.88,pix,processando
PED02519,2024-07-17,CLI7621,Curitiba,PR,Beleza,Kit Skincare,3,187.53,562.59,11.09,551.5,pix,processando
PED02520,2024-07-09,CLI1549,Manaus,AM,Roupas,Calça Jeans,3,229.99,689.97,0.0,689.97,cartão crédito,entregue
PED02521,2024-09-21,CLI6480,Porto Alegre,RS,Brinquedos,Boneca Barbie,2,149.22,298.44,0.0,298.44,cartão crédito,em transporte
PED02522,2024-04-30,CLI7748,Salvador,BA,Brinquedos,Carrinho Hot Wheels,5,38.48,192.4,0.0,192.4,pix,entregue
PED02523,2024-08-05,CLI9342,Belém,PA,Beleza,Perfume Importado,2,282.35,564.7,0.0,564.7,cartão crédito,entregue
PED02524,2024-07-26,CLI2970,Recife,PE,Eletrônicos,Fone Bluetooth,4,311.15,1244.6,4.15,1240.45,pix,entregue
PED02525,2024-10-21,CLI5607,Goiânia,GO,Calçados,Bota Couro,2,326.19,652.38,46.52,605.86,cartão crédito,cancelado
PED02526,2024-06-17,CLI9231,Curitiba,PR,Eletrônicos,Smart TV 50pol,4,2511.32,10045.28,0.0,10045.28,cartão débito,em transporte
PED02527,2024-07-31,CLI5991,Curitiba,PR,Informática,Mouse Gamer,4,228.27,913.08,0.0,913.08,boleto,processando
PED02528,2024-09-03,CLI1394,Fortaleza,CE,Calçados,Bota Couro,5,408.08,2040.4,154.17,1886.23,boleto,processando
PED02529,2024-10-19,CLI3277,Belo Horizonte,MG,Beleza,Secador Profissional,3,404.45,1213.35,115.9,1097.45,cartão crédito,em transporte
PED02530,2024-12-24,CLI9930,Rio de Janeiro,RJ,Brinquedos,LEGO City,3,394.37,1183.11,0.0,1183.11,pix,em transporte
PED02531,2024-02-01,CLI7589,Rio de Janeiro,RJ,Brinquedos,LEGO City,4,317.23,1268.92,0.0,1268.92,cartão crédito,cancelado
PED02532,2024-03-31,CLI2312,Manaus,AM,Eletrônicos,Fone Bluetooth,2,385.88,771.76,0.0,771.76,boleto,cancelado
PED02533,2024-12-25,CLI4343,Salvador,BA,Alimentos,Cafe Premium 500g,4,34.8,139.2,0.0,139.2,cartão crédito,entregue
PED02534,2024-05-14,CLI7639,Belo Horizonte,MG,Roupas,Calça Jeans,1,170.76,170.76,7.89,162.87,pix,entregue
PED02535,2024-12-17,CLI4840,Goiânia,GO,Calçados,Tenis Nike,2,501.29,1002.58,0.0,1002.58,cartão crédito,em transporte
PED02536,2024-02-27,CLI6878,Porto Alegre,RS,Casa e Jardim,Aspirador Robo,3,1012.25,3036.75,315.36,2721.39,pix,cancelado
PED02537,2024-02-02,CLI6570,Belém,PA,Livros,Python para Dados,1,159.51,159.51,0.0,159.51,pix,entregue
PED02538,2024-05-19,CLI9398,Curitiba,PR,Casa e Jardim,Jogo de Panelas,3,214.62,643.86,15.69,628.17,boleto,processando
PED02539,2024-12-21,CLI2234,Goiânia,GO,Esporte,Tenis Running,2,624.69,1249.38,146.7,1102.68,pix,em transporte
PED02540,2024-11-20,CLI5441,Fortaleza,CE,Alimentos,Cafe Premium 500g,4,48.86,195.44,0.16,195.28,boleto,entregue
PED02541,2024-01-27,CLI7219,Rio de Janeiro,RJ,Roupas,Calça Jeans,5,178.58,892.9,120.93,771.97,boleto,processando
PED02542,2024-01-01,CLI8352,Curitiba,PR,Esporte,Tenis Running,2,660.5,1321.0,18.46,1302.54,cartão crédito,entregue
PED02543,2024-06-01,CLI8311,São Paulo,SP,Brinquedos,LEGO City,5,493.2,2466.0,0.0,2466.0,cartão crédito,entregue
PED02544,2024-02-03,CLI3610,Recife,PE,Eletrônicos,Smart TV 50pol,5,1844.02,9220.1,1197.92,8022.18,pix,entregue
PED02545,2024-11-29,CLI5901,Porto Alegre,RS,Alimentos,Cafe Premium 500g,5,67.83,339.15,0.0,339.15,pix,entregue
PED02546,2024-12-03,CLI6552,Belém,PA,Eletrônicos,Smart TV 50pol,1,2440.7,2440.7,0.0,2440.7,pix,entregue
PED02547,2024-01-02,CLI2840,Fortaleza,CE,Brinquedos,Carrinho Hot Wheels,3,28.11,84.33,0.0,84.33,boleto,cancelado
PED02548,2024-03-08,CLI1542,São Paulo,SP,Livros,O Senhor dos Aneis,2,107.99,215.98,0.0,215.98,pix,entregue
PED02549,2024-03-30,CLI4188,Fortaleza,CE,Eletrônicos,Smartphone Samsung,5,1476.11,7380.55,0.0,7380.55,boleto,entregue
PED02550,2024-11-18,CLI4012,Goiânia,GO,Esporte,Kit Musculacao,2,330.43,660.86,0.0,660.86,boleto,entregue
PED02551,2024-01-06,CLI5837,Florianópolis,SC,Beleza,Secador Profissional,4,420.0,1680.0,0.0,1680.0,boleto,em transporte
PED02552,2024-07-27,CLI1304,Belém,PA,Calçados,Sandalia Havaianas,2,69.46,138.92,0.0,138.92,pix,entregue
PED02553,2024-10-09,CLI8394,Porto Alegre,RS,Calçados,Tenis Nike,4,377.48,1509.92,0.0,1509.92,pix,processando
PED02554,2024-05-30,CLI7151,Curitiba,PR,Eletrônicos,Smartphone Samsung,5,2066.46,10332.3,1.19,10331.11,cartão débito,entregue
PED02555,2024-09-13,CLI9729,Rio de Janeiro,RJ,Esporte,Bicicleta MTB,3,1403.26,4209.78,268.32,3941.46,pix,processando
PED02556,2024-05-19,CLI9958,Manaus,AM,Beleza,Kit Skincare,1,196.51,196.51,24.38,172.13,cartão crédito,entregue
PED02557,2024-09-22,CLI5529,Salvador,BA,Beleza,Secador Profissional,5,285.53,1427.65,0.0,1427.65,boleto,entregue
PED02558,2024-01-20,CLI7606,Fortaleza,CE,Livros,O Senhor dos Aneis,2,117.64,235.28,0.0,235.28,pix,cancelado
PED02559,2024-07-09,CLI6085,Belém,PA,Informática,SSD 1TB,4,413.48,1653.92,0.0,1653.92,pix,processando
PED02560,2024-05-11,CLI9592,Belo Horizonte,MG,Brinquedos,Carrinho Hot Wheels,2,29.72,59.44,0.0,59.44,pix,entregue
PED02561,2024-08-01,CLI2190,Fortaleza,CE,Calçados,Sandalia Havaianas,5,67.19,335.95,0.0,335.95,pix,cancelado
PED02562,2024-11-08,CLI3528,Belém,PA,Informática,Teclado Mecanico,2,275.66,551.32,0.0,551.32,pix,em transporte
PED02563,2024-10-10,CLI8822,Florianópolis,SC,Informática,SSD 1TB,5,399.18,1995.9,0.0,1995.9,pix,cancelado
PED02564,2024-08-10,CLI5933,São Paulo,SP,Alimentos,Whey Protein 2kg,4,192.15,768.6,0.0,768.6,cartão crédito,entregue
PED02565,2024-11-07,CLI2567,Curitiba,PR,Esporte,Tenis Running,2,319.54,639.08,77.41,561.67,cartão débito,entregue
PED02566,2024-03-20,CLI7593,Belo Horizonte,MG,Informática,SSD 1TB,2,690.42,1380.84,0.0,1380.84,cartão crédito,entregue
PED02567,2024-08-26,CLI3405,Fortaleza,CE,Eletrônicos,Smartphone Samsung,3,1884.23,5652.69,558.11,5094.58,pix,em transporte
PED02568,2024-10-15,CLI4567,Rio de Janeiro,RJ,Roupas,Calça Jeans,2,224.99,449.98,49.35,400.63,cartão débito,entregue
PED02569,2024-03-18,CLI9905,Goiânia,GO,Eletrônicos,Smartphone Samsung,5,3066.51,15332.55,0.0,15332.55,pix,entregue
PED02570,2024-07-15,CLI3617,Porto Alegre,RS,Eletrônicos,Smart TV 50pol,5,2556.2,12781.0,1596.65,11184.35,boleto,processando
PED02571,2024-01-29,CLI3992,Manaus,AM,Calçados,Sandalia Havaianas,1,49.77,49.77,4.84,44.93,cartão crédito,entregue
PED02572,2024-02-22,CLI5276,Belém,PA,Casa e Jardim,Jogo de Panelas,5,383.12,1915.6,123.01,1792.59,pix,cancelado
PED02573,2024-01-18,CLI7062,Goiânia,GO,Livros,O Senhor dos Aneis,5,116.41,582.05,47.6,534.45,pix,cancelado
PED02574,2024-11-17,CLI8349,São Paulo,SP,Calçados,Tenis Nike,1,415.85,415.85,0.0,415.85,pix,entregue
PED02575,2024-09-02,CLI5757,Belo Horizonte,MG,Livros,O Senhor dos Aneis,5,85.84,429.2,0.0,429.2,cartão crédito,entregue
PED02576,2024-02-07,CLI4181,Goiânia,GO,Casa e Jardim,Aspirador Robo,4,754.58,3018.32,143.97,2874.35,pix,em transporte
PED02577,2024-09-07,CLI4218,Recife,PE,Informática,Teclado Mecanico,4,238.77,955.08,0.0,955.08,boleto,entregue
PED02578,2024-10-21,CLI3938,Goiânia,GO,Roupas,Calça Jeans,3,90.56,271.68,0.0,271.68,cartão crédito,entregue
PED02579,2024-04-11,CLI8934,Manaus,AM,Beleza,Secador Profissional,5,329.29,1646.45,0.0,1646.45,cartão crédito,entregue
PED02580,2024-05-30,CLI5506,Porto Alegre,RS,Brinquedos,LEGO City,2,289.48,578.96,0.0,578.96,pix,entregue
PED02581,2024-01-14,CLI9757,Recife,PE,Alimentos,Azeite Importado,1,78.99,78.99,0.0,78.99,pix,processando
PED02582,2024-12-20,CLI7775,Recife,PE,Calçados,Tenis Nike,3,595.26,1785.78,237.02,1548.76,cartão débito,entregue
PED02583,2024-07-01,CLI8918,Rio de Janeiro,RJ,Informática,Mouse Gamer,4,264.87,1059.48,109.35,950.13,boleto,entregue
PED02584,2024-07-15,CLI5190,Curitiba,PR,Calçados,Bota Couro,5,304.13,1520.65,0.0,1520.65,cartão crédito,cancelado
PED02585,2024-10-05,CLI2295,Florianópolis,SC,Roupas,Vestido Floral,3,186.69,560.07,0.0,560.07,boleto,em transporte
PED02586,2024-12-08,CLI5077,Salvador,BA,Roupas,Calça Jeans,4,124.3,497.2,46.18,451.02,pix,em transporte
PED02587,2024-05-25,CLI5027,São Paulo,SP,Roupas,Calça Jeans,1,189.92,189.92,0.08,189.84,cartão crédito,em transporte
PED02588,2024-01-10,CLI9944,Curitiba,PR,Esporte,Kit Musculacao,3,246.89,740.67,0.0,740.67,cartão crédito,entregue
PED02589,2024-07-20,CLI1653,Belo Horizonte,MG,Roupas,Vestido Floral,1,219.38,219.38,0.0,219.38,cartão crédito,cancelado
PED02590,2024-12-21,CLI1344,Florianópolis,SC,Beleza,Secador Profissional,5,269.8,1349.0,127.15,1221.85,boleto,entregue
PED02591,2024-11-07,CLI6536,Florianópolis,SC,Alimentos,Azeite Importado,1,47.58,47.58,0.0,47.58,cartão crédito,entregue
PED02592,2024-04-14,CLI4878,Florianópolis,SC,Esporte,Tenis Running,4,583.72,2334.88,0.0,2334.88,cartão débito,em transporte
PED02593,2024-08-27,CLI5319,Porto Alegre,RS,Livros,O Senhor dos Aneis,2,63.33,126.66,0.0,126.66,cartão crédito,cancelado
PED02594,2024-11-05,CLI8912,Manaus,AM,Alimentos,Cafe Premium 500g,4,49.5,198.0,0.0,198.0,cartão crédito,cancelado
PED02595,2024-12-20,CLI5622,Goiânia,GO,Calçados,Tenis Nike,1,459.82,459.82,37.3,422.52,cartão crédito,entregue
PED02596,2024-02-19,CLI9800,Salvador,BA,Roupas,Camiseta Polo,2,132.97,265.94,0.0,265.94,cartão débito,cancelado
PED02597,2024-12-02,CLI2825,Rio de Janeiro,RJ,Beleza,Secador Profissional,1,252.87,252.87,9.14,243.73,pix,em transporte
PED02598,2024-03-22,CLI1296,Belo Horizonte,MG,Livros,O Senhor dos Aneis,3,119.65,358.95,36.19,322.76,cartão débito,entregue
PED02599,2024-05-22,CLI8868,Porto Alegre,RS,Informática,Teclado Mecanico,1,390.42,390.42,21.28,369.14,boleto,em transporte
PED02600,2024-02-02,CLI7396,Porto Alegre,RS,Eletrônicos,Smart TV 50pol,2,3085.95,6171.9,74.0,6097.9,boleto,entregue
PED02601,2024-08-03,CLI7348,Recife,PE,Informática,SSD 1TB,3,591.68,1775.04,0.0,1775.04,pix,entregue
PED02602,2024-01-02,CLI4802,Salvador,BA,Livros,O Senhor dos Aneis,2,79.6,159.2,8.98,150.22,cartão crédito,entregue
PED02603,2024-09-05,CLI8346,Manaus,AM,Livros,O Senhor dos Aneis,5,78.07,390.35,0.0,390.35,cartão crédito,entregue
PED02604,2024-05-01,CLI7491,São Paulo,SP,Livros,Sapiens,4,42.42,169.68,1.32,168.36,pix,entregue
PED02605,2024-02-14,CLI8027,Goiânia,GO,Livros,O Senhor dos Aneis,3,62.64,187.92,25.01,162.91,cartão débito,processando
